filename	acq_time
eeg/sub-06_ses-ImageNet01_task-ImageNet_run-01_eeg.set	2021-04-23T15:36:19
eeg/sub-06_ses-ImageNet01_task-ImageNet_run-02_eeg.set	2021-04-23T15:39:52
eeg/sub-06_ses-ImageNet01_task-ImageNet_run-03_eeg.set	2021-04-23T16:15:49
eeg/sub-06_ses-ImageNet01_task-ImageNet_run-04_eeg.set	2021-04-23T15:51:39
eeg/sub-06_ses-ImageNet01_task-ImageNet_run-05_eeg.set	2021-04-23T15:56:50
eeg/sub-06_ses-ImageNet01_task-ImageNet_run-06_eeg.set	2021-04-23T16:00:43
eeg/sub-06_ses-ImageNet01_task-ImageNet_run-07_eeg.set	2021-04-23T16:04:30
eeg/sub-06_ses-ImageNet01_task-ImageNet_run-08_eeg.set	2021-04-23T16:09:21
