onset	duration	trial_type	value	sample	StimulusPresentation
0.0	0.001	begin	1	0	PsychophysicsToolbox
0.499	0.001	stim_on	4	499	PsychophysicsToolbox
1.668	0.001	resp	3	1668	PsychophysicsToolbox
1.675	0.001	resp	3	1675	PsychophysicsToolbox
1.68	0.001	resp	3	1680	PsychophysicsToolbox
1.686	0.001	resp	3	1686	PsychophysicsToolbox
1.691	0.001	resp	3	1691	PsychophysicsToolbox
1.696	0.001	resp	3	1696	PsychophysicsToolbox
1.701	0.001	resp	3	1701	PsychophysicsToolbox
1.706	0.001	resp	3	1706	PsychophysicsToolbox
1.711	0.001	resp	3	1711	PsychophysicsToolbox
1.716	0.001	resp	3	1716	PsychophysicsToolbox
1.726	0.001	resp	3	1726	PsychophysicsToolbox
1.731	0.001	resp	3	1731	PsychophysicsToolbox
1.736	0.001	resp	3	1736	PsychophysicsToolbox
1.742	0.001	resp	3	1742	PsychophysicsToolbox
1.747	0.001	resp	3	1747	PsychophysicsToolbox
1.752	0.001	resp	3	1752	PsychophysicsToolbox
1.757	0.001	resp	3	1757	PsychophysicsToolbox
1.762	0.001	resp	3	1762	PsychophysicsToolbox
1.767	0.001	resp	3	1767	PsychophysicsToolbox
1.777	0.001	resp	3	1777	PsychophysicsToolbox
1.782	0.001	resp	3	1782	PsychophysicsToolbox
1.787	0.001	resp	3	1787	PsychophysicsToolbox
1.792	0.001	resp	3	1792	PsychophysicsToolbox
2.135	0.001	stim_on	4	2135	PsychophysicsToolbox
2.696	0.001	resp	3	2696	PsychophysicsToolbox
2.703	0.001	resp	3	2703	PsychophysicsToolbox
2.708	0.001	resp	3	2708	PsychophysicsToolbox
2.713	0.001	resp	3	2713	PsychophysicsToolbox
2.718	0.001	resp	3	2718	PsychophysicsToolbox
2.723	0.001	resp	3	2723	PsychophysicsToolbox
2.728	0.001	resp	3	2728	PsychophysicsToolbox
2.733	0.001	resp	3	2733	PsychophysicsToolbox
2.738	0.001	resp	3	2738	PsychophysicsToolbox
2.743	0.001	resp	3	2743	PsychophysicsToolbox
2.754	0.001	resp	3	2754	PsychophysicsToolbox
2.759	0.001	resp	3	2759	PsychophysicsToolbox
2.764	0.001	resp	3	2764	PsychophysicsToolbox
2.769	0.001	resp	3	2769	PsychophysicsToolbox
2.774	0.001	resp	3	2774	PsychophysicsToolbox
2.779	0.001	resp	3	2779	PsychophysicsToolbox
2.784	0.001	resp	3	2784	PsychophysicsToolbox
2.789	0.001	resp	3	2789	PsychophysicsToolbox
2.794	0.001	resp	3	2794	PsychophysicsToolbox
2.804	0.001	resp	3	2804	PsychophysicsToolbox
2.809	0.001	resp	3	2809	PsychophysicsToolbox
2.814	0.001	resp	3	2814	PsychophysicsToolbox
2.819	0.001	resp	3	2819	PsychophysicsToolbox
2.824	0.001	resp	3	2824	PsychophysicsToolbox
3.822	0.001	stim_on	4	3822	PsychophysicsToolbox
4.962	0.001	resp	3	4962	PsychophysicsToolbox
4.969	0.001	resp	3	4969	PsychophysicsToolbox
4.974	0.001	resp	3	4974	PsychophysicsToolbox
4.979	0.001	resp	3	4979	PsychophysicsToolbox
4.984	0.001	resp	3	4984	PsychophysicsToolbox
4.989	0.001	resp	3	4989	PsychophysicsToolbox
4.994	0.001	resp	3	4994	PsychophysicsToolbox
4.999	0.001	resp	3	4999	PsychophysicsToolbox
5.004	0.001	resp	3	5004	PsychophysicsToolbox
