onset	duration	trial_type	value	sample	StimulusPresentation
0.0	0.001	begin	1	0	PsychophysicsToolbox
0.499	0.001	stim_on	4	499	PsychophysicsToolbox
1.317	0.001	resp	3	1317	PsychophysicsToolbox
1.324	0.001	resp	3	1324	PsychophysicsToolbox
1.329	0.001	resp	3	1329	PsychophysicsToolbox
1.334	0.001	resp	3	1334	PsychophysicsToolbox
1.339	0.001	resp	3	1339	PsychophysicsToolbox
1.344	0.001	resp	3	1344	PsychophysicsToolbox
1.349	0.001	resp	3	1349	PsychophysicsToolbox
1.354	0.001	resp	3	1354	PsychophysicsToolbox
1.359	0.001	resp	3	1359	PsychophysicsToolbox
1.364	0.001	resp	3	1364	PsychophysicsToolbox
1.374	0.001	resp	3	1374	PsychophysicsToolbox
1.379	0.001	resp	3	1379	PsychophysicsToolbox
1.384	0.001	resp	3	1384	PsychophysicsToolbox
1.389	0.001	resp	3	1389	PsychophysicsToolbox
1.394	0.001	resp	3	1394	PsychophysicsToolbox
1.399	0.001	resp	3	1399	PsychophysicsToolbox
1.404	0.001	resp	3	1404	PsychophysicsToolbox
1.409	0.001	resp	3	1409	PsychophysicsToolbox
1.414	0.001	resp	3	1414	PsychophysicsToolbox
1.419	0.001	resp	3	1419	PsychophysicsToolbox
1.43	0.001	resp	3	1430	PsychophysicsToolbox
1.435	0.001	resp	3	1435	PsychophysicsToolbox
1.44	0.001	resp	3	1440	PsychophysicsToolbox
1.445	0.001	resp	3	1445	PsychophysicsToolbox
1.45	0.001	resp	3	1450	PsychophysicsToolbox
1.455	0.001	resp	3	1455	PsychophysicsToolbox
1.46	0.001	resp	3	1460	PsychophysicsToolbox
1.465	0.001	resp	3	1465	PsychophysicsToolbox
1.47	0.001	resp	3	1470	PsychophysicsToolbox
1.48	0.001	resp	3	1480	PsychophysicsToolbox
1.485	0.001	resp	3	1485	PsychophysicsToolbox
1.49	0.001	resp	3	1490	PsychophysicsToolbox
1.495	0.001	resp	3	1495	PsychophysicsToolbox
1.5	0.001	resp	3	1500	PsychophysicsToolbox
1.505	0.001	resp	3	1505	PsychophysicsToolbox
1.51	0.001	resp	3	1510	PsychophysicsToolbox
1.952	0.001	stim_on	4	1952	PsychophysicsToolbox
2.842	0.001	resp	3	2842	PsychophysicsToolbox
2.848	0.001	resp	3	2848	PsychophysicsToolbox
2.853	0.001	resp	3	2853	PsychophysicsToolbox
2.858	0.001	resp	3	2858	PsychophysicsToolbox
2.864	0.001	resp	3	2864	PsychophysicsToolbox
2.869	0.001	resp	3	2869	PsychophysicsToolbox
2.874	0.001	resp	3	2874	PsychophysicsToolbox
2.879	0.001	resp	3	2879	PsychophysicsToolbox
2.884	0.001	resp	3	2884	PsychophysicsToolbox
2.889	0.001	resp	3	2889	PsychophysicsToolbox
2.899	0.001	resp	3	2899	PsychophysicsToolbox
2.904	0.001	resp	3	2904	PsychophysicsToolbox
2.909	0.001	resp	3	2909	PsychophysicsToolbox
2.914	0.001	resp	3	2914	PsychophysicsToolbox
2.919	0.001	resp	3	2919	PsychophysicsToolbox
2.924	0.001	resp	3	2924	PsychophysicsToolbox
2.929	0.001	resp	3	2929	PsychophysicsToolbox
2.934	0.001	resp	3	2934	PsychophysicsToolbox
2.939	0.001	resp	3	2939	PsychophysicsToolbox
2.944	0.001	resp	3	2944	PsychophysicsToolbox
2.954	0.001	resp	3	2954	PsychophysicsToolbox
