onset	duration	trial_type	value	sample	StimulusPresentation
0.0	0.002	begin	1	0	PsychophysicsToolbox
0.498	0.002	stim_on	4	249	PsychophysicsToolbox
1.406	0.002	resp	3	703	PsychophysicsToolbox
1.424	0.002	resp	3	712	PsychophysicsToolbox
1.434	0.002	resp	3	717	PsychophysicsToolbox
1.444	0.002	resp	3	722	PsychophysicsToolbox
1.454	0.002	resp	3	727	PsychophysicsToolbox
1.464	0.002	resp	3	732	PsychophysicsToolbox
1.474	0.002	resp	3	737	PsychophysicsToolbox
1.484	0.002	resp	3	742	PsychophysicsToolbox
1.494	0.002	resp	3	747	PsychophysicsToolbox
1.504	0.002	resp	3	752	PsychophysicsToolbox
1.514	0.002	resp	3	757	PsychophysicsToolbox
1.53	0.002	resp	3	765	PsychophysicsToolbox
1.54	0.002	resp	3	770	PsychophysicsToolbox
1.852	0.002	stim_on	4	926	PsychophysicsToolbox
2.656	0.002	resp	3	1328	PsychophysicsToolbox
2.674	0.002	resp	3	1337	PsychophysicsToolbox
2.684	0.002	resp	3	1342	PsychophysicsToolbox
2.694	0.002	resp	3	1347	PsychophysicsToolbox
2.704	0.002	resp	3	1352	PsychophysicsToolbox
2.72	0.002	resp	3	1360	PsychophysicsToolbox
2.73	0.002	resp	3	1365	PsychophysicsToolbox
2.74	0.002	resp	3	1370	PsychophysicsToolbox
2.75	0.002	resp	3	1375	PsychophysicsToolbox
2.76	0.002	resp	3	1380	PsychophysicsToolbox
2.77	0.002	resp	3	1385	PsychophysicsToolbox
2.78	0.002	resp	3	1390	PsychophysicsToolbox
2.79	0.002	resp	3	1395	PsychophysicsToolbox
3.17	0.002	stim_on	4	1585	PsychophysicsToolbox
3.99	0.002	resp	3	1995	PsychophysicsToolbox
4.008	0.002	resp	3	2004	PsychophysicsToolbox
4.018	0.002	resp	3	2009	PsychophysicsToolbox
4.034	0.002	resp	3	2017	PsychophysicsToolbox
4.044	0.002	resp	3	2022	PsychophysicsToolbox
4.054	0.002	resp	3	2027	PsychophysicsToolbox
4.064	0.002	resp	3	2032	PsychophysicsToolbox
4.074	0.002	resp	3	2037	PsychophysicsToolbox
4.084	0.002	resp	3	2042	PsychophysicsToolbox
4.094	0.002	resp	3	2047	PsychophysicsToolbox
4.104	0.002	resp	3	2052	PsychophysicsToolbox
4.114	0.002	resp	3	2057	PsychophysicsToolbox
4.124	0.002	resp	3	2062	PsychophysicsToolbox
4.134	0.002	resp	3	2067	PsychophysicsToolbox
4.59	0.002	stim_on	4	2295	PsychophysicsToolbox
5.338	0.002	resp	3	2669	PsychophysicsToolbox
5.356	0.002	resp	3	2678	PsychophysicsToolbox
5.366	0.002	resp	3	2683	PsychophysicsToolbox
5.376	0.002	resp	3	2688	PsychophysicsToolbox
5.386	0.002	resp	3	2693	PsychophysicsToolbox
5.396	0.002	resp	3	2698	PsychophysicsToolbox
5.412	0.002	resp	3	2706	PsychophysicsToolbox
5.422	0.002	resp	3	2711	PsychophysicsToolbox
5.432	0.002	resp	3	2716	PsychophysicsToolbox
5.442	0.002	resp	3	2721	PsychophysicsToolbox
5.452	0.002	resp	3	2726	PsychophysicsToolbox
5.462	0.002	resp	3	2731	PsychophysicsToolbox
6.292	0.002	stim_on	4	3146	PsychophysicsToolbox
6.854	0.002	resp	3	3427	PsychophysicsToolbox
6.872	0.002	resp	3	3436	PsychophysicsToolbox
6.882	0.002	resp	3	3441	PsychophysicsToolbox
6.892	0.002	resp	3	3446	PsychophysicsToolbox
6.902	0.002	resp	3	3451	PsychophysicsToolbox
6.912	0.002	resp	3	3456	PsychophysicsToolbox
6.922	0.002	resp	3	3461	PsychophysicsToolbox
6.932	0.002	resp	3	3466	PsychophysicsToolbox
6.942	0.002	resp	3	3471	PsychophysicsToolbox
6.952	0.002	resp	3	3476	PsychophysicsToolbox
6.962	0.002	resp	3	3481	PsychophysicsToolbox
7.896	0.002	stim_on	4	3948	PsychophysicsToolbox
8.404	0.002	resp	3	4202	PsychophysicsToolbox
8.418	0.002	resp	3	4209	PsychophysicsToolbox
8.428	0.002	resp	3	4214	PsychophysicsToolbox
8.438	0.002	resp	3	4219	PsychophysicsToolbox
8.448	0.002	resp	3	4224	PsychophysicsToolbox
8.458	0.002	resp	3	4229	PsychophysicsToolbox
8.468	0.002	resp	3	4234	PsychophysicsToolbox
8.478	0.002	resp	3	4239	PsychophysicsToolbox
8.488	0.002	resp	3	4244	PsychophysicsToolbox
8.498	0.002	resp	3	4249	PsychophysicsToolbox
8.508	0.002	resp	3	4254	PsychophysicsToolbox
8.518	0.002	resp	3	4259	PsychophysicsToolbox
9.364	0.002	stim_on	4	4682	PsychophysicsToolbox
10.012	0.002	resp	3	5006	PsychophysicsToolbox
10.03	0.002	resp	3	5015	PsychophysicsToolbox
10.04	0.002	resp	3	5020	PsychophysicsToolbox
10.05	0.002	resp	3	5025	PsychophysicsToolbox
11.034	0.002	stim_on	4	5517	PsychophysicsToolbox
11.608	0.002	resp	3	5804	PsychophysicsToolbox
11.622	0.002	resp	3	5811	PsychophysicsToolbox
11.632	0.002	resp	3	5816	PsychophysicsToolbox
11.642	0.002	resp	3	5821	PsychophysicsToolbox
11.652	0.002	resp	3	5826	PsychophysicsToolbox
11.662	0.002	resp	3	5831	PsychophysicsToolbox
11.672	0.002	resp	3	5836	PsychophysicsToolbox
11.682	0.002	resp	3	5841	PsychophysicsToolbox
11.692	0.002	resp	3	5846	PsychophysicsToolbox
11.702	0.002	resp	3	5851	PsychophysicsToolbox
11.712	0.002	resp	3	5856	PsychophysicsToolbox
11.722	0.002	resp	3	5861	PsychophysicsToolbox
12.62	0.002	stim_on	4	6310	PsychophysicsToolbox
13.246	0.002	resp	3	6623	PsychophysicsToolbox
13.26	0.002	resp	3	6630	PsychophysicsToolbox
13.27	0.002	resp	3	6635	PsychophysicsToolbox
13.28	0.002	resp	3	6640	PsychophysicsToolbox
13.29	0.002	resp	3	6645	PsychophysicsToolbox
13.3	0.002	resp	3	6650	PsychophysicsToolbox
13.31	0.002	resp	3	6655	PsychophysicsToolbox
14.19	0.002	stim_on	4	7095	PsychophysicsToolbox
